HDI,SL_UEM_TOTL_MA_ZS,SP_ADO_TFRT,SL_UEM_TOTL_FE_ZS,SL_TLF_ACTI_ZS,SP_DYN_LE00_MA_IN,SL_TLF_ACTI_1524_MA_ZS,SL_TLF_CACT_FE_ZS,SP_DYN_LE00_FE_IN,SL_EMP_VULN_FE_ZS,SL_TLF_CACT_MA_ZS
0.812,9.836,13.807,11.065,68.4,73.4,36.19,46.945,78.6,21.2295709268809,63.582
0.806,8.686,14.5,9.406,67.963,71.6,35.08,46.456,77.5,20.9981708126818,63.095
0.804,9.285,14.897,10.994,72.038,69.96,41.26,49.907,75.64,21.8082923034578,66.95
0.304,5.122,166.86,3.213,66.672,42.297,32.893,64.653,44.715,94.1175805213037,64.654
0.305,5.464,168.105,3.402,66.606,42.352,32.991,64.61,44.896,93.9361389109103,64.806
0.312,5.5,167.38,3.422,66.622,42.358,33.164,64.587,44.833,93.9136614375831,64.884
0.312,5.581,166.678,3.466,66.599,41.588,33.191,64.583,44.276,93.8407303345479,64.898
0.314,5.383,160.527,3.357,66.538,41.187,33.114,64.586,44.282,93.6634233345156,64.888
0.312,5.377,161.12,3.354,66.554,42.577,33.303,64.561,44.776,93.6248836014823,64.974
0.307,5.45,159.656,3.394,66.491,42.569,33.184,64.573,44.857,93.4120267091297,64.932
0.304,5.28,160.149,3.3,66.439,40.975,33.007,64.604,44.685,93.3356156567385,64.825
0.301,5.35,160.837,3.339,66.373,39.117,32.822,64.629,45.379,93.1582454441543,64.739
0.319,5.138,160.913,3.221,66.374,44.097,32.884,64.626,45.98,93.1160382206872,64.748
0.33,5.277,159.45,3.299,66.31,44.695,32.799,64.628,46.602,92.6268257844537,64.74
0.346,4.814,159.501,3.041,66.358,45.557,32.886,64.643,47.127,92.8083955844285,64.688
0.355,4.774,159.695,3.018,66.335,46.181,32.804,64.665,47.71,92.7237046452194,64.615
0.363,4.574,153.21,2.297,67.745,46.881,35.665,65.918,48.235,92.5513178013881,66.308
0.369,4.997,151.857,2.605,66.787,47.587,34.338,65.0,48.848,92.3967802393476,65.476
0.371,5.178,150.236,2.808,65.82,48.739,33.03,64.07,49.865,92.238648312086,64.635
0.392,5.252,146.328,2.961,64.846,49.656,31.742,63.13,51.037,92.1752336268596,63.784
0.403,5.335,143.557,3.117,63.866,50.765,30.477,62.179,52.251,92.0459520164809,62.925
0.411,5.453,141.305,3.29,62.88,51.852,29.238,61.219,53.363,91.8209831448229,62.057
0.416,5.602,137.667,3.48,61.889,52.863,28.025,60.25,54.49,91.7393600129633,61.181
0.424,5.687,136.093,3.636,60.891,53.766,26.842,59.273,55.441,91.6073900621484,60.298
0.427,5.567,134.353,3.671,59.887,54.55,25.69,58.289,56.321,91.7465335950163,59.408
0.445,5.394,133.123,3.666,58.874,55.338,24.571,57.297,57.26,91.9823943567145,58.511
0.447,5.517,130.757,3.836,57.85,55.422,23.488,56.3,57.337,91.9847134980132,57.609
0.438,5.723,124.353,3.735,57.134,56.151,25.197,55.081,58.202,91.3407034220198,57.321
0.446,5.509,117.239,3.359,56.415,57.235,26.959,53.857,59.556,91.313835651123,57.032
0.448,5.014,112.302,2.822,55.691,57.491,28.769,52.628,59.794,91.21800844092,56.741
0.454,4.167,109.314,2.127,54.963,58.419,30.623,51.396,61.168,91.1659801681984,56.448
0.457,4.184,106.727,2.135,54.867,58.941,29.984,51.508,61.554,91.1401887869976,56.112
0.453,4.731,103.487,2.305,54.341,58.404,29.693,51.018,61.116,91.1121411326564,55.578
0.456,4.823,100.905,2.41,54.27,58.758,29.618,51.034,61.354,91.0789391781131,55.48
0.788,2.176,7.996,2.186,65.762,73.5,48.514,45.537,77.9,5.51081808523628,78.15
0.796,3.034,7.618,3.184,66.389,73.8,47.805,46.311,78.2,5.4266691442776,78.443
0.805,2.867,7.418,3.407,66.949,73.9,46.48,47.265,78.3,4.93594542813933,78.436
0.814,2.777,6.755,3.446,67.636,74.1,45.865,48.225,78.4,5.42349897743061,78.657
0.821,3.208,7.148,3.448,68.456,74.1,45.528,49.324,78.6,4.41179786173902,78.973
0.829,3.382,6.421,3.872,69.089,74.4,44.953,50.201,78.9,5.95415598386116,79.134
0.841,2.434,7.225,2.605,69.677,74.8,44.491,50.992,79.1,5.77576953046246,79.305
0.846,3.233,6.784,3.695,69.991,75.3,45.431,50.861,79.4,6.34009475925755,79.851
0.854,4.63,7.122,5.199,70.388,75.6,44.08,51.8,79.6,6.95441619140208,79.537
0.863,3.853,8.863,3.458,70.7,76.0,43.68,52.282,80.0,7.1199316210684,79.435
0.867,3.678,7.337,3.888,70.911,76.3,43.28,52.683,80.3,7.29614766193518,79.209
0.872,5.564,8.022,5.784,70.273,76.6,40.22,51.727,80.6,6.85993076154936,78.71
0.878,5.752,7.096,6.201,70.446,76.6,40.34,52.484,81.6,6.93577636228889,78.17
0.886,5.59,6.903,6.212,70.512,77.1,39.82,52.976,82.0,6.98969714012607,77.689
0.896,5.273,7.118,6.052,71.229,77.6,39.459,54.157,82.5,7.08986085165229,77.996
0.901,4.152,6.879,4.954,72.02,77.8,39.1,55.582,82.6,7.16654979466858,78.433
0.906,3.615,6.411,4.33,71.411,78.1,37.91,54.27,82.9,7.23155477520016,78.58
0.91,3.644,6.085,4.421,72.52,78.4,37.52,56.771,83.3,6.98720577799974,78.279
0.91,5.401,5.353,6.547,72.569,78.9,37.35,56.459,83.7,7.07872409275672,78.707
0.921,3.917,5.02,4.419,73.4,79.2,40.63,57.857,84.0,6.39803483332879,78.697
0.924,3.588,4.941,4.33,73.57,79.5,37.64,58.652,84.1,7.02404715159911,78.319
0.926,3.366,4.7,4.233,74.332,79.8,39.08,59.46,84.3,6.93424788819408,78.788
0.93,3.48,3.994,4.406,74.289,80.1,37.72,59.726,84.5,6.15547962603853,78.415
0.932,3.478,3.58,4.111,75.181,80.3,39.52,60.955,84.8,6.58039141241866,78.759
0.935,3.656,3.09,3.977,76.313,80.5,41.3,62.275,85.1,5.53342120610723,79.22
0.937,3.787,2.393,4.488,76.317,80.7,40.94,62.285,85.1,5.72025055140944,78.694
0.938,4.032,2.275,4.435,76.44,80.9,40.47,61.708,85.4,5.88591035451075,78.635
0.942,3.442,2.348,3.833,76.311,81.2,39.19,61.584,85.5,6.036970519222,77.88
0.945,2.935,2.512,3.326,77.13,81.4,38.54,62.414,85.9,6.24912542799103,77.743
0.942,3.889,2.599,4.388,77.314,83.1,36.63,62.444,85.9,6.33945804688686,77.453
0.942,4.355,2.623,5.019,78.635,81.1,38.53,64.165,85.9,6.6433268994005,77.625
0.716,12.559,32.244,13.789,69.232,68.4,51.981,51.485,76.3,2.69630312586764,68.853
0.728,10.237,30.138,12.677,69.704,68.8,50.879,52.271,76.7,2.46412478196266,68.691
0.735,11.11,28.488,12.84,69.233,68.9,51.731,51.734,76.7,2.47662406308921,68.273
0.746,12.018,26.732,12.907,68.495,68.6,48.684,51.314,76.7,4.0736452835234,67.375
0.752,16.009,25.234,16.209,68.722,69.0,48.303,51.794,77.0,4.41755314198015,67.255
0.761,18.674,23.489,18.404,69.17,69.1,47.02,52.506,77.2,4.5938311914292,67.298
0.768,19.612,21.181,18.602,69.802,69.5,47.724,52.916,77.5,4.87299235647239,68.018
0.777,18.517,20.856,18.567,69.377,69.8,46.17,52.477,77.6,4.7373978792335,67.736
0.783,17.362,20.684,17.773,69.734,69.8,44.135,52.904,77.6,5.10247311601802,67.976
0.793,17.368,20.48,19.219,69.639,70.3,42.474,52.549,77.8,5.40047484998964,68.165
0.802,15.482,20.56,17.263,69.014,70.1,40.548,51.303,77.9,5.51530105281961,68.317
0.812,12.295,20.442,14.755,68.752,70.4,39.514,50.714,78.2,5.9230644144162,68.258
0.822,9.933,20.701,12.684,68.497,70.5,38.818,50.593,78.1,6.51889588235521,67.778
0.831,8.359,21.527,10.939,69.058,70.9,37.757,51.014,78.7,6.47926929430848,68.272
0.834,11.378,22.257,12.827,68.708,71.3,36.958,50.311,78.7,7.02335289952854,68.108
0.841,14.22,23.067,14.6,68.993,71.6,36.152,50.818,78.8,7.35053544269141,67.824
0.846,13.608,22.814,13.658,68.85,72.3,37.15,50.162,79.8,7.62144127116024,68.063
0.846,13.522,21.614,14.532,69.623,72.5,37.051,50.685,79.9,8.06053853151498,68.363
0.849,13.994,21.9,14.524,70.09,72.9,37.557,51.044,80.1,8.04976319111921,68.156
0.851,10.383,23.008,12.954,70.81,73.3,38.305,51.926,80.5,8.36350592115684,68.034
0.852,10.337,24.186,12.896,71.195,73.1,38.353,51.974,80.2,8.40161647870979,67.913
0.855,8.771,26.215,10.781,72.184,73.8,39.765,52.572,80.7,8.68651161621647,68.113
0.857,7.918,26.932,8.407,72.408,73.8,39.556,52.7,80.7,8.49395340068845,67.74
0.86,6.134,26.808,7.033,72.67,73.9,39.685,52.316,80.8,8.24183063188004,67.815
0.863,5.597,26.881,5.957,72.947,74.3,36.758,52.304,81.2,8.17614753775117,67.595
0.86,6.402,26.347,7.102,72.666,73.5,34.885,51.924,80.4,8.13450057671337,66.635
0.852,6.674,26.307,7.134,75.013,71.3,31.993,55.079,78.3,7.16897410790644,66.328
0.761,7.415,13.127,6.843,66.49,70.3,44.993,51.208,77.8,12.2094908524737,64.422
0.771,7.133,11.139,6.652,66.724,70.8,44.575,51.205,78.3,11.1648075041665,64.358
0.782,6.384,9.498,6.954,67.352,71.0,49.662,52.388,78.6,14.2474531120631,64.765
0.794,7.32,8.799,7.47,68.905,71.1,46.187,53.4,78.7,13.6561039647286,66.275
0.812,7.196,8.233,7.465,67.288,71.4,41.992,51.453,78.8,12.657535984696,64.804
0.823,6.795,7.909,7.065,67.327,71.9,40.647,51.437,79.1,11.4609077428546,63.831
0.838,5.856,7.005,7.015,68.268,72.1,40.693,51.751,79.6,12.4108913029912,65.016
0.849,5.927,6.288,6.846,67.876,72.3,40.479,51.184,79.9,10.9317669195605,64.178
0.858,6.363,5.828,7.123,67.12,73.2,39.908,50.06,80.7,9.31578157557449,63.493
0.864,5.885,5.671,6.856,69.701,73.5,45.105,52.488,81.1,11.6726473887283,65.878
0.869,6.109,5.915,7.069,70.412,74.1,44.462,52.915,81.3,12.2342581334512,66.014
0.878,4.921,5.252,7.241,70.678,74.55,44.369,53.283,81.8,12.4168843166551,65.682
0.881,3.997,5.423,5.905,71.184,75.0,47.871,53.373,82.3,12.3621686288979,66.403
0.889,4.028,5.614,4.858,71.705,75.4,47.858,53.596,82.3,10.6079596464233,65.694
0.886,5.931,5.588,5.841,71.534,75.8,45.447,53.652,82.3,11.8042962063063,65.507
0.89,7.434,5.319,7.054,71.338,76.3,44.453,53.293,82.7,12.4121306341422,65.305
0.892,8.195,5.164,8.205,70.16,76.8,42.028,52.356,83.3,12.0036071866257,63.737
0.892,8.419,4.813,9.419,70.306,77.1,38.254,52.259,83.3,11.8375263580563,63.059
0.901,9.481,4.763,10.921,70.309,77.2,37.228,51.607,83.6,12.5145482833631,63.117
0.903,8.975,4.966,10.596,70.852,78.2,36.796,52.251,84.1,14.9061986809897,63.341
0.903,8.077,4.679,10.088,71.486,77.8,38.968,51.912,83.9,12.4061782767818,62.921
0.909,7.514,4.292,8.604,71.278,78.2,36.745,51.998,84.3,9.29537093197258,61.326
0.912,5.781,4.182,7.481,73.88,78.2,42.685,53.786,84.0,9.96154190143994,63.152
0.916,4.615,4.167,5.736,74.695,78.5,42.301,53.742,84.4,10.5958766600331,63.956
0.918,4.009,4.458,4.969,74.723,78.7,39.075,53.235,84.5,8.09628441910644,62.954
0.91,4.419,4.387,5.659,74.755,77.8,33.929,53.197,83.4,8.75048256337665,62.386
0.916,4.252,4.478,5.309,75.733,77.9,36.119,54.068,84.0,8.51299457154358,62.881
0.501,2.429,77.843,1.888,84.508,64.974,69.464,81.407,69.685,80.735808476896,84.838
0.488,2.67,76.04,2.06,85.522,65.183,71.088,82.43,69.774,81.2291631938657,85.72
0.492,2.858,73.52,2.192,86.143,65.354,72.048,83.066,69.856,81.5989312333005,86.261
0.497,2.911,71.432,2.23,86.481,65.56,72.521,83.4,69.919,81.8517582567113,86.565
0.503,2.514,69.842,1.949,86.351,65.724,72.204,83.237,69.991,82.0505803529301,86.481
0.51,2.259,67.822,1.767,86.213,65.927,71.868,83.068,70.073,82.1013315713644,86.388
0.516,2.114,65.94,1.662,86.125,66.1,71.612,82.958,70.148,82.0603495235799,86.335
0.523,2.151,65.418,1.689,86.065,66.296,71.402,82.881,70.237,81.8419151880118,86.301
0.524,2.213,64.302,1.734,86.019,66.286,71.219,82.822,70.005,81.5176170155002,86.272
0.533,2.234,63.481,1.749,85.902,66.696,70.92,82.696,70.422,81.1543937487584,86.179
0.54,2.257,63.101,1.766,85.938,66.799,70.902,82.735,70.424,80.674767529935,86.205
0.553,1.789,63.603,1.451,85.679,67.101,70.382,82.478,70.637,80.2516857456484,85.976
0.557,1.399,64.145,1.193,85.484,67.301,69.982,82.295,70.775,79.7189734831734,85.793
0.558,1.025,64.994,0.946,85.548,67.514,70.054,82.379,70.899,79.2740064145199,85.832
0.563,0.666,65.796,0.716,85.443,67.668,69.83,82.288,70.934,78.9013813503346,85.724
0.562,0.697,65.597,0.746,85.539,67.741,69.981,82.398,70.94,78.4064906797633,85.792
0.562,0.702,64.55,0.751,85.613,68.131,70.097,82.484,71.237,77.9727888389498,85.845
0.564,0.702,63.844,0.751,85.47,68.367,69.823,82.347,71.427,77.5517753922379,85.715
0.566,0.694,63.315,0.743,85.353,68.582,69.591,82.232,71.577,77.0763734672202,85.609
0.568,0.69,62.517,0.739,85.305,68.786,69.476,82.184,71.737,76.6402768114035,85.57
0.568,0.71,61.363,0.759,85.396,69.032,69.601,82.266,71.9,76.1622554309719,85.657
0.566,0.9,60.728,0.881,84.612,68.791,68.939,81.506,71.802,75.9522667306308,84.881
0.564,0.928,60.251,0.947,84.55,68.931,68.453,81.8,71.959,75.3068251881667,84.641
0.643,18.622,91.064,23.22,66.069,59.506,61.376,50.363,66.945,28.5795361680192,77.718
0.648,18.976,87.002,23.64,65.918,59.534,60.099,50.503,67.067,28.6505443894182,77.305
0.652,18.829,82.785,23.464,65.764,59.103,58.789,50.711,66.832,28.7031065167343,76.92
0.657,18.473,78.896,23.037,65.579,58.777,57.34,50.92,66.189,28.5982551105987,76.442
0.66,18.046,76.521,22.526,65.355,58.441,55.734,51.135,65.749,28.470574205267,75.872
0.655,17.792,72.701,22.221,65.146,57.762,54.28,51.338,64.721,28.325709060695,75.337
0.65,17.822,68.071,22.256,64.899,57.276,52.693,51.484,63.828,28.2359988409308,74.671
0.643,18.01,67.917,22.481,64.607,56.624,50.968,51.591,62.883,28.2028658889432,73.886
0.638,18.147,68.485,22.643,64.298,55.991,49.188,51.711,62.008,28.1355392644896,73.053
0.633,18.016,65.691,22.486,63.985,55.397,47.376,51.845,61.049,27.8071970681484,72.183
0.629,17.843,61.714,22.28,63.736,54.565,45.966,51.951,59.47,27.962117619073,71.496
0.633,17.739,58.401,22.155,63.484,53.191,44.504,52.073,57.668,27.4223952558207,70.77
0.629,17.824,59.15,22.257,63.238,51.97,43.033,52.201,56.232,27.557237704738,70.036
0.63,17.681,59.705,22.086,63.03,51.891,41.689,52.324,55.721,26.5360228756992,69.349
0.632,17.562,56.003,21.943,62.872,52.064,40.54,52.433,55.431,28.9573944599917,68.752
0.637,17.37,57.98,21.713,62.775,52.209,39.708,52.511,55.892,27.8371346316877,68.31
0.644,17.314,58.012,21.646,62.714,52.691,39.066,52.571,56.852,26.0250971455966,67.966
0.653,17.468,70.671,21.83,62.684,53.488,38.567,52.614,58.111,24.2967107214892,67.707
0.665,19.56,67.672,21.588,61.095,54.728,35.651,51.273,59.722,24.3366688748649,65.722
0.675,21.693,67.824,24.929,57.351,56.067,30.866,47.029,61.266,25.3689358152948,62.204
0.686,19.952,72.582,23.089,59.328,57.731,32.199,49.74,63.111,26.2554928326821,63.378
0.696,20.434,71.595,23.352,59.276,58.775,32.151,49.291,64.449,23.7416551555891,63.41
0.705,20.842,77.424,23.41,59.598,59.352,31.956,49.778,65.267,22.1085030181611,63.395
0.714,21.192,83.046,24.249,59.54,60.062,31.147,49.508,66.259,19.7950264384931,63.383
0.721,21.179,78.367,24.836,61.267,60.709,34.119,50.99,66.781,20.6225926949731,65.039
0.711,22.315,70.813,26.011,61.764,61.307,34.524,51.116,67.794,21.1118404179399,65.49
0.725,22.503,63.706,25.689,62.698,61.954,34.559,52.293,68.43,21.4084396380501,65.94
0.731,22.767,59.361,25.884,62.202,62.203,32.899,51.677,68.74,21.7013598398968,65.242
0.741,24.2,64.982,27.068,62.477,62.834,32.37,52.042,69.107,23.0302787237094,65.245
0.722,23.256,62.742,25.584,58.349,62.178,28.614,48.696,67.964,27.4032455339541,61.288
0.721,27.464,61.206,30.272,59.537,59.458,28.336,49.638,64.999,27.5002832523954,62.458
0.742,2.681,3.694,1.984,63.07,67.9,32.183,46.823,76.4,40.5652580277926,74.557
0.751,2.749,3.412,2.131,63.383,68.4,32.571,46.808,76.8,40.1777330174896,75.159
0.761,3.277,2.796,2.251,63.51,68.9,31.694,46.77,77.3,39.7064495234476,75.201
0.77,2.833,2.527,1.925,64.292,69.3,32.655,47.536,77.7,39.1743699615922,75.856
0.78,2.305,2.306,1.679,64.699,69.7,32.074,48.111,77.9,38.5359258217058,75.959
0.791,2.352,2.145,1.585,64.915,70.2,31.394,48.612,78.3,37.7407519900082,75.798
0.804,2.813,2.041,2.304,65.34,70.7,30.015,49.511,78.7,36.8511574565572,75.68
0.802,7.797,1.971,5.646,63.594,71.2,28.441,46.805,79.0,36.5507821541667,74.644
0.814,7.16,1.895,5.078,63.583,71.8,28.593,47.367,79.2,35.9126526155401,74.035
0.824,4.621,1.81,3.227,64.493,72.3,27.114,49.151,79.7,35.0712592170647,74.179
0.832,4.177,1.71,3.001,64.971,72.9,27.322,49.787,80.1,34.0701849056941,74.168
0.841,3.43,1.615,2.493,65.684,73.4,28.087,50.22,80.3,33.1431496936662,74.897
0.845,3.563,1.538,3.034,65.478,73.8,27.783,49.319,80.8,31.4149771799694,74.701
0.853,3.656,1.493,3.077,66.373,74.3,28.323,50.561,81.2,30.9545559779791,75.065
0.861,3.749,1.74,3.091,66.352,74.9,26.006,50.651,81.6,30.2742852995119,74.701
0.866,3.632,2.073,2.704,66.428,75.4,23.796,50.9,82.1,29.4024441097022,74.395
0.871,3.441,2.292,2.394,66.413,75.9,22.314,50.823,82.5,28.3352183666738,74.314
0.874,3.355,2.461,2.397,66.145,76.2,19.674,50.541,83.0,27.2249600084249,73.652
0.876,3.83,2.472,2.683,65.533,76.7,19.158,49.723,83.4,25.7599194372361,73.093
0.89,3.661,2.789,2.833,65.853,76.8,18.844,49.943,83.6,24.7538883645155,73.027
0.895,3.237,2.966,2.637,66.203,77.3,20.035,50.126,84.0,23.7811675935546,73.159
0.897,2.987,3.167,2.557,66.37,77.6,20.628,50.333,84.2,22.9228257698849,73.27
0.902,2.956,3.226,2.456,66.654,78.1,21.13,50.645,84.6,21.9789432078317,73.3
0.906,3.167,3.174,2.957,67.92,78.6,23.407,51.817,85.0,21.0605178157144,74.11
0.908,3.596,2.987,3.486,68.509,79.0,24.719,52.301,85.2,20.1569150316561,74.114
0.912,3.729,2.838,3.539,68.74,79.3,24.833,52.519,85.4,19.383889243976,73.945
0.915,3.776,2.473,3.476,69.183,79.7,24.764,53.036,85.7,19.1923332895211,73.996
0.918,3.917,2.363,3.687,69.209,79.7,23.218,53.148,85.7,18.9827114486593,73.652
0.922,3.873,2.387,3.583,69.388,80.3,24.646,53.752,86.3,18.6434971699495,73.475
0.922,3.888,2.371,3.988,68.465,80.5,23.31,53.089,86.5,18.5208462930728,72.625
0.926,3.563,2.211,3.743,68.978,80.6,23.781,53.622,86.6,17.6830690170528,72.634
0.406,11.372,111.497,13.45,72.132,53.733,61.195,69.571,55.831,98.0175712766402,72.753
0.408,11.543,110.476,13.639,72.082,53.54,60.937,69.595,56.296,97.8825827701992,72.651
0.377,11.904,109.345,14.038,72.026,54.556,60.584,69.635,57.132,97.6976171772715,72.502
0.378,11.666,108.186,13.775,71.996,54.366,60.257,69.69,57.102,97.7596035668524,72.304
0.376,11.505,106.343,13.597,71.939,52.889,59.735,69.759,57.075,97.6347881835375,72.068
0.381,11.357,104.178,13.433,71.824,53.927,58.955,69.841,57.176,97.221442261912,71.792
0.376,12.036,103.127,14.183,71.733,53.829,58.342,69.9,57.233,96.6394368452884,71.595
0.378,12.294,101.003,14.467,71.689,53.455,57.825,69.962,57.138,96.0667750562739,71.393
0.38,12.069,99.334,14.219,71.642,54.487,57.34,70.028,57.35,95.3620830417881,71.17
0.391,11.699,98.79,13.81,71.57,54.471,56.866,70.098,57.29,94.4507044028544,70.931
0.386,13.389,99.177,15.39,70.882,53.906,56.373,69.432,56.998,94.7398519321675,70.256
0.381,13.216,99.199,15.319,71.245,53.429,56.262,70.026,56.472,94.5699559636672,70.433
0.769,12.003,10.726,23.314,59.416,73.42,50.68,33.344,80.7,23.5992971761835,66.848
0.776,13.495,9.877,25.267,59.621,73.81,49.64,34.352,81.19,22.5201301006747,65.842
0.784,18.409,9.081,28.76,59.884,74.01,47.96,34.916,81.26,22.3563150208025,65.374
0.792,19.817,8.255,31.617,60.622,74.36,47.27,36.196,81.62,21.4158757230162,64.89
0.799,17.882,7.701,30.567,60.581,74.41,44.55,36.654,81.73,20.7475805727438,63.999
0.805,17.58,7.561,29.547,61.201,74.54,43.97,37.154,81.88,19.5673146399658,64.066
0.811,16.119,7.822,28.013,62.106,75.17,44.47,37.94,82.21,17.9901988030081,64.259
0.815,13.662,8.046,26.633,62.743,75.3,45.02,38.3,82.2,16.8084870765192,64.559
0.819,10.791,8.717,22.845,63.559,75.4,46.36,39.0,82.2,14.4662113957543,64.917
0.828,9.492,9.285,20.356,65.153,75.6,46.68,40.542,82.5,13.3393515939209,65.592
0.833,7.353,9.934,15.047,64.394,76.1,47.42,39.336,82.8,13.2505289559321,65.255
0.838,7.866,10.219,16.053,66.473,76.3,48.57,41.791,83.0,11.9709446160099,65.878
0.84,8.272,10.843,15.685,67.799,76.4,49.31,43.279,83.0,11.4138479963974,66.672
0.846,8.335,11.121,15.039,68.751,76.7,49.77,44.673,83.2,10.9680193844333,67.083
0.851,7.134,11.565,11.997,70.024,77.0,52.54,46.096,83.5,11.1715272620722,67.916
0.856,6.352,12.191,11.344,71.094,77.7,52.19,47.52,84.1,10.3738383286397,68.209
0.857,6.41,13.021,10.7,71.773,77.8,52.16,48.554,84.1,10.0882613288199,68.36
0.858,10.05,13.372,12.84,72.738,78.2,51.47,49.935,84.3,9.74446537850221,68.513
0.86,17.645,11.98,18.135,73.111,78.5,48.2,51.015,84.6,9.01846514238189,67.646
0.868,19.571,10.888,20.221,73.551,78.7,44.97,51.714,84.7,8.78503644443761,67.167
0.873,21.043,9.757,21.814,73.933,79.5,42.56,52.362,85.6,8.89982606828041,66.624
0.875,24.585,9.079,25.035,74.28,79.5,40.35,52.941,85.5,9.33780014859275,66.125
0.88,25.599,8.381,26.669,74.294,80.2,39.59,52.889,86.1,9.70554090543722,65.428
0.884,23.598,8.073,25.428,74.217,80.4,37.35,52.608,86.2,9.48960675578858,64.853
0.889,20.777,7.628,23.557,74.341,80.1,36.17,52.593,85.7,9.51455894825967,64.639
0.894,18.128,7.255,21.389,74.246,80.5,34.72,52.581,86.3,9.33147589062777,64.167
0.896,15.658,6.932,19.027,73.933,80.6,35.09,52.18,86.1,8.85881991696281,63.785
0.899,13.72,6.184,17.02,73.744,80.7,35.1,51.912,86.3,8.39805644198929,63.519
0.904,12.45,5.941,15.99,73.785,81.1,35.13,52.143,86.7,8.53372796203583,63.202
0.894,13.87,5.979,17.43,72.273,79.6,32.19,51.088,85.2,9.0810417789123,61.866
0.904,13.056,6.281,16.718,73.753,80.3,33.07,52.584,86.2,8.63914879306642,62.53
0.645,10.29,29.203,22.916,62.811,67.304,58.621,40.987,77.205,35.6971182624973,77.033
0.654,10.16,28.824,22.629,60.221,68.375,58.836,36.893,77.51,36.1714791949282,76.325
0.662,9.816,28.568,21.866,60.376,69.117,54.779,37.653,77.708,36.383024087266,75.832
0.667,9.308,28.627,20.489,60.789,68.865,59.125,37.873,77.66,36.567151262959,76.313
0.669,8.882,28.573,19.289,58.447,67.824,51.169,35.575,77.578,37.3702420279399,74.36
0.674,8.305,27.905,17.758,59.067,67.911,53.622,35.468,77.451,37.2503777812517,75.585
0.68,7.829,27.737,16.445,58.931,67.651,53.991,35.246,77.491,37.3684274639301,75.562
0.685,6.669,27.34,13.72,62.937,67.584,56.357,41.317,77.41,44.2199668875403,76.675
0.693,6.653,28.807,13.356,61.309,68.306,58.582,37.639,77.6,42.4627117073119,77.446
0.689,5.894,29.89,11.467,59.461,66.216,55.531,36.324,75.11,43.9034562084406,75.335
0.691,6.158,30.526,11.422,59.198,66.619,54.453,36.076,75.608,39.4451867596588,75.206
0.695,6.65,29.116,13.028,58.939,67.012,53.405,35.835,75.835,40.6023415436346,75.087
0.7,5.914,27.621,12.886,58.686,67.287,52.359,35.595,76.033,40.0487390230723,74.97
0.683,6.123,26.445,12.948,58.435,63.968,51.322,35.356,70.576,38.5438322709199,74.853
0.71,5.567,24.358,11.927,58.187,68.068,50.297,35.117,76.667,40.9295042736227,74.736
