SL_EMP_VULN_FE_ZS,SL_EMP_VULN_MA_ZS,SL_TLF_ACTI_1524_FE_ZS,SL_TLF_ACTI_1524_MA_ZS,SL_TLF_ACTI_1524_ZS,SL_TLF_ACTI_FE_ZS,SL_TLF_ACTI_MA_ZS,SL_TLF_ACTI_ZS,SL_TLF_CACT_FE_ZS,SL_TLF_CACT_MA_ZS,SL_UEM_TOTL_FE_ZS,SL_UEM_TOTL_MA_ZS,SP_ADO_TFRT,SP_DYN_LE00_FE_IN,SP_DYN_LE00_MA_IN,desenv
67.5997743943765,60.8924375556901,40.255,46.367,43.245,63.867,75.581,69.192,55.338,68.881,10.573,12.208,29.083,77.483,69.037,1
67.4465319990935,60.6323041911443,39.963,46.085,42.967,64.093,75.781,69.395,55.447,69.032,10.718,12.663,25.412,77.913,69.062,1
67.3046266804102,60.3848352562104,39.644,45.774,42.664,64.364,76.009,69.636,55.548,69.179,10.873,13.13,27.222,78.498,69.236,1
67.0401970051242,60.0018428690839,39.358,45.493,42.394,64.711,76.335,69.964,55.651,69.351,11.039,13.612,24.66,78.833,69.595,1
66.8220544326158,59.6359188108614,39.375,45.51,42.427,65.092,76.799,70.371,55.719,69.582,11.203,14.091,24.621,79.203,69.673,1
66.531726841968,59.1997100693327,38.633,44.77,41.702,65.529,77.072,70.725,55.772,69.577,11.345,14.543,21.379,79.381,69.92,1
66.3002190455691,58.8292195944783,38.11,44.24,41.191,65.924,77.339,71.053,55.765,69.543,11.493,15.003,19.533,79.601,69.992,1
63.9044213560528,55.4423086151462,43.55,43.96,43.757,68.622,77.976,72.818,57.625,69.785,10.431,14.112,19.041,79.856,70.403,1
63.5503425387311,56.3021020159266,35.44,40.21,37.859,69.189,76.265,72.361,57.689,67.949,9.633,15.022,18.571,76.996,67.051,1
66.8496552817413,56.0341739973618,33.58,35.36,34.487,70.141,77.385,73.386,58.156,68.754,7.301,13.035,18.511,77.35,66.554,1
11.687206129714,16.1604600512358,66.732,72.492,69.665,61.591,83.995,72.915,51.957,74.602,9.17,9.89,21.491,80.4,74.3,1
11.6440722353165,16.3883401639992,66.536,72.15,69.396,61.734,83.569,72.761,51.921,74.085,9.933,11.302,21.593,80.4,74.5,1
11.8333129201751,16.7935336746788,65.772,71.588,68.736,61.605,83.231,72.521,51.688,73.504,10.009,11.508,20.629,80.9,75.0,1
11.5366069753135,16.2221692223516,68.196,72.884,70.586,62.747,83.345,73.138,52.589,73.581,9.368,9.978,20.312,80.9,75.0,1
11.1881846287935,15.9842197760712,69.603,73.609,71.645,63.99,83.666,73.909,53.588,73.779,8.109,8.739,19.797,80.8,75.0,1
10.9377403736756,15.6251496311296,69.531,73.718,71.665,64.268,83.546,73.977,53.78,73.553,8.242,8.712,19.469,81.1,75.2,1
11.2186500333584,15.3233047249195,67.562,72.472,70.064,64.022,82.923,73.531,53.571,72.971,8.08,8.59,18.99,81.4,75.7,1
10.3707183528669,15.1393944680414,67.643,72.021,69.874,64.104,82.711,73.454,53.628,72.68,7.334,7.943,18.257,81.5,75.9,1
10.2682739875067,15.1845424480604,68.002,71.774,69.924,64.11,82.322,73.254,53.619,72.212,6.665,7.045,17.959,81.8,76.2,1
10.095241641775,15.0986627167313,68.477,71.826,70.182,65.194,82.171,73.71,54.504,72.079,6.071,6.461,17.357,82.0,76.6,1
6.54749348942063,10.1802549559967,69.1,72.19,70.673,65.862,82.009,73.956,55.049,71.843,6.454,6.984,17.238,82.4,77.0,1
8.73747196750997,12.3507850355037,68.269,71.635,69.983,66.102,81.977,74.057,55.255,71.77,6.174,6.544,16.826,82.6,77.4,1
8.14945750103425,12.0886541096633,69.057,71.347,70.224,66.983,81.807,74.41,55.926,71.522,5.98,5.89,15.998,82.8,77.8,1
9.16889734348981,12.585473353042,69.117,71.13,70.143,66.699,81.864,74.296,55.691,71.496,5.544,5.284,15.913,83.0,78.1,1
7.68932559641267,12.5036101790027,69.618,71.96,70.813,68.168,82.475,75.335,56.977,72.073,5.228,4.887,15.998,83.3,78.5,1
7.25799194680362,12.4518172927859,69.539,72.013,70.803,68.881,82.632,75.77,57.539,72.236,4.933,4.673,15.815,83.5,78.7,1
5.99893545743021,11.1579817456899,69.739,71.738,70.763,69.428,82.848,76.155,58.09,72.507,4.791,4.041,16.67,83.7,79.0,1
6.13730307228068,9.55217924618742,69.505,71.934,70.752,69.95,82.957,76.474,58.545,72.611,4.579,3.959,17.776,83.7,79.2,1
7.17737040085878,11.1587015099818,67.767,70.365,69.102,70.167,82.544,76.377,58.76,72.298,5.417,5.697,17.408,83.9,79.3,1
6.70809423201437,11.517370208789,67.224,69.577,68.432,69.97,82.812,76.411,58.626,72.353,5.374,5.074,16.622,84.0,79.5,1
7.23598688081055,11.064251634737,67.501,68.751,68.142,70.448,82.755,76.616,58.875,72.162,5.303,4.894,15.981,84.2,79.7,1
6.91513415301273,10.5037531399985,66.814,68.197,67.522,70.379,82.391,76.394,58.779,71.717,5.333,5.143,15.709,84.3,79.9,1
7.16960699407775,10.7321818836738,66.289,67.331,66.822,70.448,82.304,76.379,58.696,71.383,5.606,5.706,15.059,84.3,80.1,1
6.63404678492787,10.6811826562158,66.269,66.841,66.562,70.535,82.036,76.28,58.664,70.942,6.172,6.002,13.249,84.4,80.3,1
6.47798714394212,10.9725394320253,66.731,67.768,67.261,71.238,82.61,76.909,59.108,71.086,6.076,6.046,12.322,84.5,80.4,1
7.3452732539293,10.6329986591066,66.395,67.17,66.791,71.62,82.239,76.908,59.343,70.591,5.78,5.65,10.968,84.6,80.4,1
7.05830713159163,10.1222940474535,66.376,67.382,66.891,72.354,82.537,77.422,59.848,70.685,5.665,5.525,10.43,84.6,80.5,1
6.76644576956362,9.63697044801761,67.575,68.114,67.851,73.229,82.799,77.991,60.505,70.943,5.321,5.281,9.983,84.9,80.7,1
6.72080431058927,8.91968823919306,68.0,68.236,68.121,73.85,83.06,78.435,60.957,71.105,5.107,5.207,8.938,85.0,80.9,1
6.67477046389839,9.53938074664286,66.556,65.941,66.241,73.23,82.198,77.697,60.192,70.019,6.354,6.554,8.081,85.3,81.2,1
7.11405605158515,9.91187842484798,69.03,68.152,68.58,74.756,82.904,78.818,61.216,70.624,5.014,5.214,8.096,85.4,81.3,1
10.6251139055951,7.63294652611687,60.635,66.506,63.621,55.979,79.896,67.959,43.538,69.563,3.544,3.334,24.035,79.1,72.3,1
10.548520903459,7.68432155151779,61.798,66.858,64.369,57.604,79.998,68.839,44.845,69.634,3.771,3.461,24.239,79.3,72.5,1
9.72289929963113,7.14203865292579,58.319,65.014,61.715,58.208,79.676,68.986,45.301,69.292,4.499,4.07,22.968,79.5,72.8,1
9.16488415723141,6.89948510459212,59.431,65.03,62.27,61.895,80.705,71.342,48.636,70.56,3.967,3.215,19.933,79.8,73.2,1
9.53493145572612,7.21274047654224,59.106,64.338,61.758,62.935,80.864,71.937,49.391,70.485,4.904,3.923,17.743,80.1,73.4,1
9.91022206038828,7.66107139131426,56.554,62.634,59.634,62.321,80.426,71.406,48.832,69.827,5.207,5.336,15.97,80.2,73.7,1
9.42546481109812,7.50326603817148,55.604,61.168,58.423,62.212,79.913,71.087,48.728,69.111,5.268,5.058,14.465,80.7,74.1,1
9.17492957764022,7.68688533356669,55.614,61.423,58.56,62.936,80.231,71.602,49.343,69.284,5.587,5.467,13.868,81.0,74.5,1
9.34569122483811,7.97061149568001,54.264,62.36,58.377,63.142,80.485,71.829,49.514,69.372,4.762,4.652,13.395,81.0,74.9,1
9.33387378596853,8.24546290907764,51.564,60.43,56.075,62.934,79.894,71.427,49.406,68.881,4.6,4.76,14.06,81.2,75.2,1
9.32062722521021,8.46726674325249,50.243,58.96,54.684,62.762,78.908,70.849,49.36,67.917,4.133,3.913,13.989,81.7,75.6,1
9.46985702179491,8.84598060204743,51.132,60.177,55.741,64.268,79.14,71.719,50.605,68.036,4.529,5.109,14.086,81.7,75.8,1
9.12301353737493,8.95568208778173,49.831,59.407,54.71,64.423,79.534,71.992,50.783,68.217,4.342,5.133,13.662,81.5,75.9,1
9.28300586820974,9.36769798078779,53.413,58.0,55.748,64.524,77.359,70.951,50.639,66.044,6.189,5.789,13.758,82.1,76.4,1
9.99065884512918,9.60173211537339,54.643,59.212,56.967,65.796,77.645,71.731,51.458,66.014,5.892,5.502,13.004,82.2,76.6,1
10.1710783656915,9.70400539058797,54.622,58.975,56.837,66.895,78.449,72.682,52.145,66.319,5.65,5.04,12.213,82.8,77.1,1
10.8870210754785,10.1602184023968,56.56,60.155,58.389,67.987,79.548,73.776,52.99,67.186,5.332,4.552,11.46,83.1,77.4,1
10.4667814135719,10.4001022100645,56.704,60.465,58.617,68.745,79.676,74.216,53.507,67.142,4.453,3.983,11.382,83.3,77.7,1
10.326749721892,10.3608883034374,56.759,60.133,58.476,69.674,79.604,74.642,54.189,66.963,5.129,5.579,10.712,83.2,77.6,1
10.311866400945,10.6411957844465,54.493,59.85,57.221,69.776,79.574,74.676,54.285,66.729,4.677,5.057,10.434,83.5,77.8,1
9.63138509779198,10.0376055190624,55.317,60.581,58.0,70.208,79.506,74.857,54.617,66.51,4.645,4.635,9.606,83.8,78.3,1
9.55423959301873,9.54099183371396,55.822,60.383,58.15,70.977,79.863,75.421,55.114,66.567,4.83,4.98,9.054,83.6,78.4,1
9.429444504408,9.90734820672127,55.712,59.685,57.741,71.552,80.062,75.81,55.379,66.58,5.333,5.403,8.462,83.8,78.6,1
9.30357553678558,9.7783828544962,55.884,58.21,57.074,71.722,79.641,75.689,55.422,66.104,5.427,5.887,7.947,84.0,79.1,1
9.02831224640733,9.66061955126985,54.566,58.321,56.499,71.799,79.749,75.793,55.466,66.087,5.371,6.181,7.913,83.7,78.8,1
8.61820091677742,9.31529483753274,55.051,58.155,56.659,72.614,80.453,76.561,56.016,66.507,5.588,6.478,7.637,84.1,79.3,1
8.26269326011743,8.96480614574173,54.129,55.7,54.943,72.76,80.602,76.709,56.016,66.437,5.099,5.968,6.991,84.0,79.4,1
7.90739002178342,8.59873468378412,54.285,57.24,55.811,72.929,81.276,77.132,56.059,66.839,4.728,5.108,5.855,84.1,79.4,1
7.81541689520794,8.24184279099461,52.91,57.892,55.477,73.302,81.424,77.392,56.15,66.721,4.422,4.682,5.499,84.2,79.7,1
7.76616357775287,8.48257124390792,53.442,57.555,55.558,73.281,80.728,77.032,55.902,65.953,5.02,5.36,5.363,83.6,78.9,1
7.75078335910819,8.32680694623336,52.343,58.859,55.694,73.743,81.747,77.776,56.099,66.44,6.402,6.512,5.521,83.8,78.8,1
61.7986771827631,53.3055989660197,58.425,65.123,61.718,79.391,88.603,83.786,73.58,85.073,7.764,6.646,44.668,66.511,58.009,1
62.2780042963404,54.0561684010329,58.402,65.112,61.682,79.539,88.674,83.889,73.785,84.985,8.734,7.475,44.595,66.564,58.594,1
62.7347159285809,54.7101808426935,58.008,64.925,61.374,79.319,88.412,83.639,73.627,84.534,9.812,8.396,45.272,67.08,58.849,1
63.0867201067952,55.1922286242838,57.263,64.54,60.793,78.819,87.86,83.104,73.177,83.758,10.781,9.224,41.578,67.599,59.539,1
62.8602377219374,54.9731754603336,56.703,64.225,60.358,78.56,87.398,82.744,72.88,83.119,11.751,10.053,38.819,68.172,60.276,1
62.3408665280648,54.4328009445762,55.807,63.679,59.657,77.981,86.663,82.096,72.135,82.202,12.7,10.865,33.89,68.794,61.032,1
63.1084122347973,54.9465978682365,51.96,60.229,56.026,76.324,83.98,79.96,70.195,79.659,11.505,10.318,31.668,69.356,61.697,1
63.6801030654546,55.7724097009596,51.204,55.172,53.164,74.849,81.318,77.927,68.729,76.771,10.368,9.709,31.475,69.884,62.589,1
63.6553588987218,54.8922470594725,48.892,53.692,51.272,72.389,79.738,75.893,66.541,75.109,9.27,9.07,32.476,70.336,63.161,1
63.7011162312593,54.1885492809232,44.221,50.193,47.186,70.316,77.066,73.544,64.093,72.336,8.04,7.94,33.684,70.771,63.881,1
62.6358146322265,54.0016761581647,46.081,49.37,47.713,68.819,75.206,71.882,62.824,70.696,7.285,7.235,38.001,70.947,64.154,1
62.1094163144995,52.9090596817496,43.93,44.09,44.009,66.788,73.682,70.102,61.004,69.061,6.341,6.892,38.658,71.557,64.762,1
61.6112440965259,51.7432545838314,37.26,41.74,39.475,61.452,72.464,66.758,56.248,68.065,5.498,7.087,43.484,72.025,65.189,1
61.2969933682621,50.9246319153154,33.81,38.28,36.018,60.828,70.228,65.368,56.243,65.958,5.544,6.155,46.548,71.989,65.623,1
60.8338751750221,50.0811494617456,37.78,33.02,35.424,62.701,68.288,65.403,57.967,64.356,6.565,4.929,49.041,72.777,65.976,1
61.2956340654594,50.533432703892,41.67,25.25,33.515,64.609,65.701,65.138,59.72,62.113,6.85,4.352,54.472,72.821,66.255,1
62.8065718834956,52.4611154707666,32.24,34.04,33.137,62.95,67.968,65.379,58.194,64.376,6.436,4.42,57.285,73.344,66.64,1
63.5726289230216,50.7917756165466,32.412,34.282,33.348,64.026,67.749,65.83,59.144,64.259,6.071,4.307,59.739,73.833,66.905,1
62.9269197908414,50.0935173712256,33.743,34.737,34.243,64.215,68.347,66.218,59.29,64.715,5.922,4.021,61.472,74.277,67.482,1
63.5310386496164,50.381233912936,34.615,37.213,35.928,65.269,69.275,67.212,60.139,65.494,5.817,4.004,64.142,74.384,67.813,1
63.5502982482125,47.9257342359949,36.261,38.744,37.522,66.065,69.92,67.937,60.96,66.119,5.846,4.073,63.093,74.788,68.081,1
61.8413801669664,48.3963940183693,39.222,40.907,40.082,67.336,71.448,69.334,62.027,67.46,5.883,4.118,58.812,75.587,68.411,1
61.4725238444765,48.1865720225969,41.175,42.631,41.922,68.071,72.225,70.091,62.419,68.181,5.904,4.103,47.11,75.467,68.953,1
60.8642580808828,48.0373674166411,43.068,44.015,43.555,68.915,72.788,70.8,62.988,68.587,5.744,4.06,45.088,75.708,69.693,1
60.854349585902,48.1433655991703,46.43,47.431,46.948,72.186,76.163,74.124,65.714,71.553,5.743,4.262,49.404,75.832,70.23,1
60.3128748092354,48.2387430219684,45.583,46.885,46.26,71.284,75.423,73.303,64.728,70.574,8.394,6.097,41.797,70.998,62.986,1
59.7640755842345,47.9060134614825,46.825,47.375,47.112,72.56,76.122,74.299,65.648,71.047,6.961,5.121,40.079,73.287,65.646,1
9.58042962856527,14.6277544311257,52.176,63.391,57.768,69.374,82.872,76.001,65.161,80.089,12.1,12.23,67.021,73.592,65.766,1
8.26548415236988,17.1577202835835,51.631,63.989,57.784,69.957,83.695,76.695,65.693,80.758,15.848,13.913,76.276,73.859,67.421,1
9.72845658889591,15.8195819581958,51.086,64.582,57.812,70.542,84.464,77.366,66.217,81.367,13.031,12.451,75.772,73.9,67.371,1
10.9071403027775,16.9044110282861,50.54,65.17,57.838,71.103,85.191,78.005,66.685,81.913,15.241,12.608,69.088,74.025,67.626,1
11.9110531007258,16.0350767303476,50.46,64.818,57.626,71.562,85.238,78.259,67.077,81.918,11.757,10.021,67.363,74.038,67.459,1
12.8571199409679,19.4406862036806,50.159,64.457,57.307,71.941,85.276,78.468,67.417,81.931,14.7,8.618,63.053,73.989,67.409,1
10.2675430060037,18.5587554641296,50.344,63.745,57.052,72.691,85.175,78.799,68.103,81.802,11.381,8.32,60.951,74.424,67.667,1
10.5440889639312,18.0451127819549,48.401,64.491,56.445,72.032,85.583,78.655,67.458,82.16,9.877,5.696,55.841,74.671,68.19,1
11.0494162178711,19.9070450686927,49.551,63.142,56.341,73.385,85.246,79.178,68.695,81.76,9.312,5.777,49.427,74.904,68.571,1
10.0360536650092,18.9726703201341,49.377,62.784,56.075,73.771,85.208,79.351,68.998,81.636,8.266,6.306,47.804,75.187,68.826,1
9.1823558275871,18.213787525349,49.201,62.642,55.908,74.003,85.226,79.472,69.151,81.572,7.033,6.722,47.952,75.371,68.794,1
10.4027151086434,19.7684804324833,49.044,62.508,55.746,74.187,85.26,79.576,69.269,81.533,9.621,8.528,46.222,75.483,68.922,1
10.4582812808206,17.6750398350361,48.134,62.909,55.477,73.841,85.461,79.492,68.886,81.658,11.806,9.961,44.582,75.666,69.078,1
11.9190751445087,17.6705175231109,47.625,63.034,55.277,73.724,85.547,79.471,68.701,81.662,11.156,9.332,43.987,75.705,69.183,1
11.2213548224628,17.4173769497692,47.595,62.837,55.163,73.934,85.539,79.573,68.81,81.565,11.207,9.282,44.139,76.028,69.434,1
10.52104447359,17.1215239244502,47.386,62.758,55.022,74.08,85.574,79.661,68.86,81.513,8.06,7.065,37.177,76.176,69.473,1
9.92843093110885,17.0159333122296,46.988,62.82,54.856,74.05,85.622,79.665,68.751,81.47,9.114,6.753,39.172,75.87,69.417,1
9.3313308850274,16.8083313392773,45.874,63.372,54.585,73.553,85.801,79.49,68.22,81.559,9.268,7.194,40.785,75.962,69.319,1
7.41300501327042,18.6146179401993,44.421,64.153,54.262,72.844,86.053,79.242,67.491,81.744,14.034,14.444,38.38,76.071,69.068,1
7.78873718478208,19.0105861425658,44.091,64.152,54.087,72.804,86.037,79.203,67.407,81.681,14.747,14.151,35.993,76.149,69.278,1
7.89177271311141,19.69705000053,43.825,64.242,53.976,72.708,86.028,79.137,67.295,81.611,15.364,13.759,33.855,75.762,69.301,1
7.94440987347024,20.0132045021064,44.026,63.99,53.938,72.946,85.903,79.19,67.458,81.398,13.968,14.068,34.694,75.922,69.509,1
7.87573860644708,20.4708787555799,43.119,64.47,53.702,72.501,86.024,79.011,66.965,81.431,16.259,16.109,28.784,76.295,69.684,1
8.01114633513465,20.6505059825289,42.831,64.456,53.532,72.512,86.011,79.003,66.887,81.326,14.642,13.037,33.017,76.639,70.013,1
8.12201556810501,21.0063488688963,42.274,64.551,53.28,72.415,86.057,78.968,66.702,81.263,13.005,11.09,30.622,76.372,69.76,1
8.14738104322232,21.1006202421898,41.773,64.493,52.974,72.48,86.073,79.002,66.671,81.175,14.479,11.084,28.642,76.938,70.067,1
8.1798198086628,21.2398587294779,41.499,64.226,52.683,72.724,86.044,79.107,66.801,81.044,11.382,8.354,26.67,77.17,70.04,1
8.3335826626375,21.5806587915419,41.123,63.969,52.357,72.973,86.034,79.224,66.902,80.906,9.948,10.048,26.371,77.32,70.225,1
8.37084504550547,21.7043156529704,40.352,63.941,51.952,73.039,86.092,79.281,66.802,80.801,9.886,9.977,26.022,73.83,68.445,1
8.51946770751793,22.5205293789365,36.312,58.125,47.053,68.041,80.235,73.872,62.057,75.129,12.205,12.893,25.84,76.27,69.102,1
8.63919491955282,22.4296048759185,37.844,60.324,48.926,70.623,82.452,76.277,64.288,77.101,11.413,11.734,25.686,75.096,68.121,1
0.482284790515964,3.96572495475715,23.67,60.82,44.154,30.158,88.993,66.932,28.984,87.51,4.267,0.515,21.714,73.599,72.05,1
0.473166164823765,3.69651280962276,23.888,60.27,44.19,30.819,88.577,66.874,29.606,87.083,3.981,0.454,21.453,73.995,72.112,1
0.462754218182682,3.3885700586615,24.107,59.718,44.233,31.474,88.089,66.787,30.22,86.587,3.648,0.391,20.92,74.352,72.578,1
0.454606530210059,3.13356594028282,24.328,59.163,44.237,32.135,87.597,66.708,30.842,86.089,3.971,0.463,20.543,74.702,72.596,1
0.444425721928513,2.89281712364792,24.55,58.605,44.176,32.806,87.154,66.665,31.476,85.644,4.012,0.48,20.576,75.111,72.802,1
0.436594562413177,2.69388079610604,24.773,58.046,44.033,33.485,86.792,66.668,32.126,85.288,4.284,0.558,19.764,75.963,73.182,1
0.427668278170324,2.51488544907453,24.998,57.484,43.809,34.179,86.527,66.729,32.794,85.033,4.097,0.515,18.013,76.367,73.233,1
0.422051308882261,2.39046927974352,25.224,56.921,43.525,34.903,86.382,66.874,33.494,84.902,4.009,0.498,18.012,76.636,73.245,1
0.416004716903877,2.21446510085136,25.451,56.355,43.194,35.673,86.382,67.132,34.244,84.918,3.948,0.489,14.928,76.716,73.735,1
0.407905673737032,2.01478089210253,25.68,55.788,42.823,36.497,86.528,67.511,35.045,85.081,3.818,0.461,13.276,77.48,74.099,1
0.399106002554278,1.87011844083459,25.91,55.22,42.428,37.375,86.788,67.99,35.895,85.355,3.853,0.475,13.127,77.669,74.634,1
1.16023917932964,2.5597076639266,25.926,54.95,42.104,38.238,87.168,68.545,36.728,85.749,3.846,0.478,13.508,77.908,74.772,1
1.12467495868933,2.49787635361555,25.941,54.68,42.067,39.064,87.13,68.948,37.536,85.764,3.778,0.464,16.878,77.97,75.126,1
0.504187918206915,2.41977391804071,25.957,54.409,42.421,39.776,86.469,69.102,38.256,85.21,3.611,0.423,20.395,78.253,75.308,1
1.09817888867689,2.42716169950977,25.972,54.138,42.699,40.478,85.89,69.318,38.975,84.733,3.495,0.396,19.42,78.723,75.617,1
1.09665409581497,2.44552978972547,25.988,53.867,42.705,41.258,85.8,69.797,39.769,84.717,3.486,0.393,16.944,78.941,75.842,1
1.05749351163507,2.31150786869633,26.003,53.595,42.489,42.116,86.129,70.514,40.642,85.102,3.439,0.382,15.502,79.469,76.281,1
1.07699118605868,2.25080117853466,26.019,53.324,42.105,43.054,86.746,71.406,41.594,85.762,3.449,0.384,15.01,79.719,76.838,1
1.11354131260437,2.17536185810643,26.034,53.052,41.619,44.077,87.496,72.386,42.626,86.547,3.567,0.411,16.258,79.901,77.323,1
1.04887725814621,1.06617782526991,26.05,52.78,41.275,45.081,87.903,73.07,43.601,86.955,3.679,0.44,15.732,79.966,77.737,1
1.06841176342415,1.08522674580358,23.41,51.22,39.339,44.073,87.458,72.484,42.582,86.49,3.929,0.486,15.734,80.109,77.882,1
1.05561535701471,1.07905643778965,24.468,52.145,40.42,44.343,87.647,72.836,42.818,86.65,3.953,0.479,15.827,80.369,78.03,1
1.07244142184532,1.074822781673,25.557,53.069,41.288,44.56,87.845,72.965,42.986,86.742,3.891,0.466,16.892,80.646,78.126,1
1.06557697571658,1.06208559373116,26.678,53.991,42.169,44.65,87.699,72.598,42.994,86.401,3.745,0.438,15.061,80.813,78.2,1
0.990968940435172,1.02505239378805,27.83,54.91,43.245,44.746,87.556,72.523,43.029,86.158,3.78,0.447,14.492,80.84,78.342,1
0.971705502251811,1.01579094643925,27.807,54.951,43.315,44.968,87.76,72.961,43.222,86.372,3.885,0.468,14.009,81.033,78.462,1
0.998299501742118,1.0238104994453,27.679,55.005,43.301,45.315,88.076,73.498,43.54,86.706,3.917,0.472,13.239,81.116,78.612,1
1.01586570301477,1.02993141179965,27.585,55.369,43.38,45.897,88.426,73.958,44.067,87.073,3.919,0.474,11.627,81.195,78.816,1
1.02161211639911,1.03103434026199,27.417,55.651,43.312,46.292,88.632,74.151,44.354,87.231,3.946,0.484,9.676,81.319,78.98,1
1.04160505364769,1.08494548602327,26.896,54.594,42.15,45.549,87.765,73.269,43.484,86.24,5.171,0.874,9.185,80.433,78.165,1
0.999676765302225,1.07680744881476,26.62,54.135,41.251,45.909,88.264,73.631,43.672,86.607,4.614,0.713,8.676,80.018,77.757,1
78.1106907318171,64.2538336772367,22.016,76.205,49.537,26.488,90.227,59.089,25.729,88.836,2.083,2.232,166.996,53.07,55.217,0
78.2103102775682,64.1887322391473,22.091,76.079,49.459,26.658,90.162,59.136,25.897,88.758,2.087,2.307,167.401,57.049,58.192,0
78.2730106814221,64.0963787186911,22.231,75.978,49.421,26.874,90.103,59.203,26.108,88.681,2.095,2.387,164.391,57.25,58.575,0
78.3114199322754,64.0132596065338,22.41,75.859,49.415,27.124,90.034,59.282,26.35,88.593,2.102,2.465,162.84,58.095,59.113,0
78.3373044386017,63.9103437987075,22.632,75.741,49.431,27.404,89.959,59.368,26.619,88.494,2.111,2.544,158.828,59.005,59.905,0
78.3333603210021,63.7798516631952,22.687,75.266,49.174,27.63,89.708,59.334,26.85,88.232,2.12,2.623,151.819,58.62,60.341,0
78.3099047140275,63.6223678063546,22.792,74.802,48.947,27.893,89.459,59.314,27.111,87.969,2.42,2.782,151.788,61.315,61.526,0
78.2420462287327,63.4051210568082,22.927,74.343,48.736,28.184,89.228,59.308,27.393,87.714,2.723,2.94,149.733,63.947,63.877,0
78.1539853209936,63.2172529831086,23.056,73.878,48.52,28.484,89.014,59.317,27.676,87.46,3.027,3.097,146.969,66.022,66.394,0
78.0171310365619,62.9287020442795,23.154,73.401,48.288,28.776,88.817,59.329,27.951,87.217,3.331,3.251,147.994,66.109,65.472,0
77.8341381908398,62.5402037881152,23.119,72.879,48.008,28.988,88.663,59.312,28.153,87.03,3.831,3.551,142.584,66.66,65.665,0
77.5451739594957,62.1422032725176,23.065,72.358,47.756,29.215,88.569,59.318,28.367,86.896,4.333,3.853,138.077,67.627,65.74,1
77.330413689218,61.69775393946,23.005,71.875,47.518,29.448,88.516,59.34,28.583,86.801,4.834,4.156,136.63,68.218,65.648,1
77.3612703063406,61.1688390049128,22.927,71.407,47.277,29.674,88.482,59.367,28.794,86.723,5.932,3.756,134.765,68.534,66.038,1
77.3289745958403,60.5532087391067,22.836,70.943,47.023,29.899,88.461,59.394,29.005,86.656,7.016,3.343,121.664,68.817,66.005,1
76.9747755616961,60.0621850280458,22.571,70.384,46.616,30.027,88.456,59.353,29.131,86.608,6.419,2.652,119.067,68.793,65.911,1
78.6645062364059,58.7660206198913,22.608,68.607,45.741,30.503,87.883,59.192,29.541,86.029,6.711,3.148,123.323,68.213,65.417,1
80.2075757095146,57.4263510327103,22.66,66.839,44.868,30.99,87.311,59.032,29.962,85.451,7.014,3.651,115.765,68.731,65.597,1
81.6239731929766,56.0273132755341,22.721,65.059,43.998,31.477,86.707,58.87,30.384,84.843,7.327,4.158,112.422,68.863,66.111,1
82.8446047062659,54.5410701108088,22.782,63.235,43.132,31.948,86.018,58.707,30.789,84.158,4.423,2.993,112.165,70.312,67.165,1
81.1573597120663,54.3893424863691,22.856,61.404,42.27,32.417,85.288,58.545,31.191,83.438,5.469,3.069,100.959,70.467,67.339,1
79.3814254112913,54.206483208824,22.947,59.576,41.413,32.891,84.527,58.382,31.595,82.696,6.5,3.135,100.956,71.831,67.605,1
77.4813737608948,53.9388787639384,23.055,57.749,40.561,33.37,83.735,58.213,32.007,81.945,7.518,3.196,99.307,72.54,67.108,1
75.4721558886048,53.6255677514318,23.176,55.929,39.714,33.855,82.924,58.043,32.424,81.18,7.441,3.16,88.557,72.42,67.876,1
73.3983230281636,53.1700224959699,23.31,54.12,38.874,34.353,82.114,57.882,32.847,80.399,7.363,3.125,83.664,72.739,68.498,1
71.2255134982294,52.5055729980486,23.455,52.312,38.041,34.866,81.293,57.731,33.271,79.594,7.283,3.087,83.359,73.325,69.085,1
69.6078742440433,51.7079197884139,26.5,54.112,40.465,38.48,82.991,60.402,36.449,80.89,6.656,3.308,78.29,73.95,69.822,1
68.4915359910847,51.0011200707149,26.706,54.149,40.588,38.824,83.141,60.644,36.703,80.948,6.651,3.306,78.359,74.346,70.889,1
67.3441327663427,50.3345471302001,26.801,54.145,40.632,39.122,83.303,60.865,36.906,81.012,6.648,3.305,77.678,75.09,70.713,1
67.1987146704632,50.3322755251648,26.308,53.464,40.048,38.833,82.556,60.351,36.565,80.262,7.732,4.177,76.411,73.957,70.187,1
66.5591976949814,50.0393245763454,26.477,52.857,39.832,40.309,82.816,61.236,37.868,80.486,7.688,4.055,75.496,74.267,70.599,1
8.20513922310072,14.8314927986848,60.476,66.686,63.618,70.603,83.446,76.834,59.69,74.605,25.022,19.916,55.043,75.286,70.219,1
9.00240150580905,15.2098819018682,58.576,65.633,62.141,70.044,82.42,76.049,59.356,73.739,25.673,20.496,56.765,75.371,70.278,1
